id,timestamp,exchange,depth_buy_total,depth_sell_total,depth_imbalance_ratio,source,created_at
6787,2025-11-27 15:11:35,NSE,8625.0,7050.0,0.10047846889952153,runtime,2025-11-27 15:11:35
6785,2025-11-27 15:11:34,NSE,13050.0,25350.0,-0.3203125,runtime,2025-11-27 15:11:34
6784,2025-11-27 15:10:28,BANKNIFTY_MONTHLY,3640.0,3360.0,0.04,runtime,2025-11-27 15:10:28
6783,2025-11-27 15:10:15,NSE,9600.0,10050.0,-0.022900763358778626,runtime,2025-11-27 15:10:15
6782,2025-11-27 15:09:58,BANKNIFTY_MONTHLY,4130.0,3675.0,0.05829596412556054,runtime,2025-11-27 15:09:58
6781,2025-11-27 15:09:41,NSE,9825.0,8325.0,0.08264462809917356,runtime,2025-11-27 15:09:41
6780,2025-11-27 15:09:27,BANKNIFTY_MONTHLY,3430.0,4340.0,-0.11711711711711711,runtime,2025-11-27 15:09:27
6779,2025-11-27 15:09:09,BSE,892220.0,947660.0,-0.030132399939126465,runtime,2025-11-27 15:09:09
6778,2025-11-27 15:09:06,NSE,9750.0,10275.0,-0.026217228464419477,runtime,2025-11-27 15:09:06
6777,2025-11-27 15:09:06,NSE,35025.0,25200.0,0.16313823163138233,runtime,2025-11-27 15:09:06
6776,2025-11-27 15:08:56,BANKNIFTY_MONTHLY,3535.0,2905.0,0.09782608695652174,runtime,2025-11-27 15:08:56
6775,2025-11-27 15:08:34,NSE,24300.0,24375.0,-0.0015408320493066256,runtime,2025-11-27 15:08:34
6774,2025-11-27 15:08:32,NSE,7200.0,9450.0,-0.13513513513513514,runtime,2025-11-27 15:08:32
6773,2025-11-27 15:08:26,BANKNIFTY_MONTHLY,3360.0,3780.0,-0.058823529411764705,runtime,2025-11-27 15:08:26
6772,2025-11-27 15:07:55,BANKNIFTY_MONTHLY,3185.0,3150.0,0.0055248618784530384,runtime,2025-11-27 15:07:55
6771,2025-11-27 15:07:49,BSE,977780.0,588080.0,0.24887282387952947,runtime,2025-11-27 15:07:49
6770,2025-11-27 15:07:35,NSE,10275.0,9000.0,0.06614785992217899,runtime,2025-11-27 15:07:35
6769,2025-11-27 15:07:24,BANKNIFTY_MONTHLY,3150.0,3010.0,0.022727272727272728,runtime,2025-11-27 15:07:24
6768,2025-11-27 15:07:19,BSE,861380.0,527900.0,0.24003800529770816,runtime,2025-11-27 15:07:19
6767,2025-11-27 15:07:01,NSE,10500.0,10275.0,0.010830324909747292,runtime,2025-11-27 15:07:01
6766,2025-11-27 15:06:26,NSE,9825.0,9075.0,0.03968253968253968,runtime,2025-11-27 15:06:26
6765,2025-11-27 15:06:09,BSE,624660.0,302960.0,0.3468014919902546,runtime,2025-11-27 15:06:09
6764,2025-11-27 15:06:07,BANKNIFTY_MONTHLY,3465.0,3325.0,0.020618556701030927,runtime,2025-11-27 15:06:07
6763,2025-11-27 15:06:05,NSE,15375.0,20025.0,-0.13135593220338984,runtime,2025-11-27 15:06:05
6762,2025-11-27 15:05:52,NSE,12225.0,10425.0,0.07947019867549669,runtime,2025-11-27 15:05:52
6761,2025-11-27 15:05:37,BANKNIFTY_MONTHLY,3640.0,3430.0,0.0297029702970297,runtime,2025-11-27 15:05:37
6760,2025-11-27 15:05:33,NSE,34575.0,22575.0,0.2099737532808399,runtime,2025-11-27 15:05:33
6759,2025-11-27 15:05:18,NSE,8925.0,9525.0,-0.032520325203252036,runtime,2025-11-27 15:05:18
6758,2025-11-27 15:05:06,BANKNIFTY_MONTHLY,3290.0,3080.0,0.03296703296703297,runtime,2025-11-27 15:05:06
6757,2025-11-27 15:04:10,BANKNIFTY_MONTHLY,4025.0,2695.0,0.19791666666666666,runtime,2025-11-27 15:04:10
6756,2025-11-27 15:04:09,BSE,119300.0,252200.0,-0.35773889636608347,runtime,2025-11-27 15:04:09
6755,2025-11-27 15:03:42,NSE,30300.0,25125.0,0.09336941813261164,runtime,2025-11-27 15:03:42
6754,2025-11-27 15:03:41,NSE,8700.0,9825.0,-0.06072874493927125,runtime,2025-11-27 15:03:41
6753,2025-11-27 15:03:39,BANKNIFTY_MONTHLY,3185.0,3535.0,-0.052083333333333336,runtime,2025-11-27 15:03:39
6752,2025-11-27 15:03:38,BSE,126380.0,161480.0,-0.12193427360522477,runtime,2025-11-27 15:03:39
6751,2025-11-27 15:03:10,NSE,16275.0,24525.0,-0.20220588235294118,runtime,2025-11-27 15:03:10
6749,2025-11-27 15:03:08,BSE,223200.0,151320.0,0.1919256648510093,runtime,2025-11-27 15:03:09
6750,2025-11-27 15:03:08,BANKNIFTY_MONTHLY,3955.0,3710.0,0.0319634703196347,runtime,2025-11-27 15:03:09
6748,2025-11-27 15:03:06,NSE,8475.0,8625.0,-0.008771929824561403,runtime,2025-11-27 15:03:06
6747,2025-11-27 15:02:38,NSE,17025.0,24450.0,-0.17902350813743217,runtime,2025-11-27 15:02:38
6746,2025-11-27 15:02:38,BANKNIFTY_MONTHLY,3325.0,3395.0,-0.010416666666666666,runtime,2025-11-27 15:02:38
6745,2025-11-27 15:02:32,NSE,9825.0,10725.0,-0.043795620437956206,runtime,2025-11-27 15:02:32
6744,2025-11-27 15:02:08,BSE,118520.0,134660.0,-0.06374911130421045,runtime,2025-11-27 15:02:08
6743,2025-11-27 15:01:38,BSE,114520.0,140620.0,-0.10229677823939798,runtime,2025-11-27 15:01:38
6742,2025-11-27 15:01:08,BSE,141940.0,99540.0,0.1755838992877257,runtime,2025-11-27 15:01:08
6741,2025-11-27 15:00:38,BSE,189400.0,87000.0,0.3704775687409551,runtime,2025-11-27 15:00:38
6740,2025-11-27 15:00:35,BANKNIFTY_MONTHLY,2905.0,3710.0,-0.12169312169312169,runtime,2025-11-27 15:00:35
6739,2025-11-27 15:00:21,NSE,10950.0,8100.0,0.14960629921259844,runtime,2025-11-27 15:00:21
6738,2025-11-27 15:00:08,BSE,92940.0,105940.0,-0.06536604987932422,runtime,2025-11-27 15:00:08
6737,2025-11-27 15:00:04,BANKNIFTY_MONTHLY,3745.0,3080.0,0.09743589743589744,runtime,2025-11-27 15:00:04
6736,2025-11-27 15:00:04,NSE,24600.0,22500.0,0.044585987261146494,runtime,2025-11-27 15:00:04
6735,2025-11-27 14:59:47,NSE,10275.0,12150.0,-0.08361204013377926,runtime,2025-11-27 14:59:47
6734,2025-11-27 14:59:34,BANKNIFTY_MONTHLY,3850.0,3220.0,0.0891089108910891,runtime,2025-11-27 14:59:34
6733,2025-11-27 14:59:32,NSE,21900.0,28500.0,-0.13095238095238096,runtime,2025-11-27 14:59:32
6732,2025-11-27 14:59:12,NSE,9675.0,8625.0,0.05737704918032787,runtime,2025-11-27 14:59:12
6731,2025-11-27 14:58:38,NSE,8550.0,10425.0,-0.09881422924901186,runtime,2025-11-27 14:58:38
6730,2025-11-27 14:58:04,NSE,9825.0,11250.0,-0.06761565836298933,runtime,2025-11-27 14:58:04
6729,2025-11-27 14:57:36,BANKNIFTY_MONTHLY,2765.0,3115.0,-0.05952380952380952,runtime,2025-11-27 14:57:36
6728,2025-11-27 14:57:33,BSE,159480.0,100720.0,0.22582628747117603,runtime,2025-11-27 14:57:33
6727,2025-11-27 14:57:29,NSE,5625.0,7800.0,-0.16201117318435754,runtime,2025-11-27 14:57:30
6726,2025-11-27 14:57:05,BANKNIFTY_MONTHLY,2870.0,3115.0,-0.04093567251461988,runtime,2025-11-27 14:57:05
6725,2025-11-27 14:57:03,BSE,326780.0,199580.0,0.24165970058515085,runtime,2025-11-27 14:57:03
6724,2025-11-27 14:56:55,NSE,7500.0,8250.0,-0.047619047619047616,runtime,2025-11-27 14:56:55
6723,2025-11-27 14:56:37,NSE,19425.0,25425.0,-0.13377926421404682,runtime,2025-11-27 14:56:37
6722,2025-11-27 14:56:35,BANKNIFTY_MONTHLY,3430.0,4025.0,-0.07981220657276995,runtime,2025-11-27 14:56:35
6721,2025-11-27 14:56:21,NSE,8850.0,9825.0,-0.05220883534136546,runtime,2025-11-27 14:56:21
6720,2025-11-27 14:56:13,BSE,250220.0,159580.0,0.22118106393362616,runtime,2025-11-27 14:56:13
6719,2025-11-27 14:56:00,NSE,33600.0,28500.0,0.0821256038647343,runtime,2025-11-27 14:56:00
6718,2025-11-27 14:55:47,NSE,8775.0,9000.0,-0.012658227848101266,runtime,2025-11-27 14:55:47
6717,2025-11-27 14:55:28,NSE,36975.0,37575.0,-0.008048289738430584,runtime,2025-11-27 14:55:28
6716,2025-11-27 14:55:12,NSE,9825.0,8475.0,0.07377049180327869,runtime,2025-11-27 14:55:12
6715,2025-11-27 14:55:08,BANKNIFTY_MONTHLY,3815.0,3640.0,0.023474178403755867,runtime,2025-11-27 14:55:08
6714,2025-11-27 14:54:38,NSE,8475.0,7950.0,0.0319634703196347,runtime,2025-11-27 14:54:38
6713,2025-11-27 14:54:37,BANKNIFTY_MONTHLY,3780.0,3885.0,-0.0136986301369863,runtime,2025-11-27 14:54:37
6712,2025-11-27 14:54:12,BSE,300580.0,157220.0,0.3131498470948012,runtime,2025-11-27 14:54:13
6711,2025-11-27 14:54:06,BANKNIFTY_MONTHLY,3080.0,3080.0,0.0,runtime,2025-11-27 14:54:06
6710,2025-11-27 14:54:04,NSE,9000.0,8325.0,0.03896103896103896,runtime,2025-11-27 14:54:04
6709,2025-11-27 14:54:03,NSE,13200.0,25800.0,-0.3230769230769231,runtime,2025-11-27 14:54:03
6708,2025-11-27 14:53:36,BANKNIFTY_MONTHLY,3395.0,6265.0,-0.2971014492753623,runtime,2025-11-27 14:53:36
6707,2025-11-27 14:53:31,NSE,33900.0,30600.0,0.05116279069767442,runtime,2025-11-27 14:53:32
6706,2025-11-27 14:53:30,NSE,8250.0,8175.0,0.0045662100456621,runtime,2025-11-27 14:53:30
6705,2025-11-27 14:53:22,BSE,247740.0,176880.0,0.1668786208845556,runtime,2025-11-27 14:53:22
6704,2025-11-27 14:52:52,BSE,279820.0,149480.0,0.30361052876776146,runtime,2025-11-27 14:52:52
6703,2025-11-27 14:52:09,BANKNIFTY_MONTHLY,4165.0,3955.0,0.02586206896551724,runtime,2025-11-27 14:52:09
6702,2025-11-27 14:51:38,BANKNIFTY_MONTHLY,3745.0,3605.0,0.01904761904761905,runtime,2025-11-27 14:51:38
6701,2025-11-27 14:51:30,NSE,9225.0,7800.0,0.08370044052863436,runtime,2025-11-27 14:51:30
6700,2025-11-27 14:51:12,BSE,149420.0,87100.0,0.2634872315237612,runtime,2025-11-27 14:51:12
6699,2025-11-27 14:51:08,BANKNIFTY_MONTHLY,3885.0,3920.0,-0.004484304932735426,runtime,2025-11-27 14:51:08
6698,2025-11-27 14:51:03,NSE,25125.0,27225.0,-0.04011461318051576,runtime,2025-11-27 14:51:03
6697,2025-11-27 14:50:55,NSE,8700.0,9450.0,-0.04132231404958678,runtime,2025-11-27 14:50:55
6696,2025-11-27 14:50:37,BANKNIFTY_MONTHLY,4165.0,3815.0,0.043859649122807015,runtime,2025-11-27 14:50:37
6695,2025-11-27 14:50:31,NSE,27825.0,22725.0,0.10089020771513353,runtime,2025-11-27 14:50:31
6694,2025-11-27 14:50:21,NSE,10875.0,8850.0,0.10266159695817491,runtime,2025-11-27 14:50:21
6693,2025-11-27 14:50:06,BANKNIFTY_MONTHLY,5705.0,3815.0,0.19852941176470587,runtime,2025-11-27 14:50:06
6692,2025-11-27 14:49:57,BSE,69720.0,123560.0,-0.27855960264900664,runtime,2025-11-27 14:49:57
6691,2025-11-27 14:49:47,NSE,8475.0,10575.0,-0.11023622047244094,runtime,2025-11-27 14:49:47
6690,2025-11-27 14:49:13,NSE,7500.0,8325.0,-0.052132701421800945,runtime,2025-11-27 14:49:13
6689,2025-11-27 14:49:05,BANKNIFTY_MONTHLY,3500.0,3150.0,0.05263157894736842,runtime,2025-11-27 14:49:05
6688,2025-11-27 14:48:38,NSE,7050.0,11625.0,-0.24497991967871485,runtime,2025-11-27 14:48:38
6687,2025-11-27 14:48:34,BANKNIFTY_MONTHLY,5040.0,3990.0,0.11627906976744186,runtime,2025-11-27 14:48:34
6686,2025-11-27 14:48:12,BSE,189000.0,175500.0,0.037037037037037035,runtime,2025-11-27 14:48:12
6685,2025-11-27 14:48:04,NSE,7125.0,7050.0,0.005291005291005291,runtime,2025-11-27 14:48:04
6684,2025-11-27 14:48:03,BANKNIFTY_MONTHLY,4550.0,3605.0,0.11587982832618025,runtime,2025-11-27 14:48:03
6683,2025-11-27 14:47:57,NSE,28050.0,27825.0,0.004026845637583893,runtime,2025-11-27 14:47:57
6682,2025-11-27 14:47:33,BANKNIFTY_MONTHLY,3605.0,3045.0,0.08421052631578947,runtime,2025-11-27 14:47:33
6681,2025-11-27 14:47:30,NSE,8400.0,8925.0,-0.030303030303030304,runtime,2025-11-27 14:47:30
6680,2025-11-27 14:47:25,NSE,33225.0,25575.0,0.13010204081632654,runtime,2025-11-27 14:47:25
6679,2025-11-27 14:46:37,BANKNIFTY_MONTHLY,4060.0,3150.0,0.1262135922330097,runtime,2025-11-27 14:46:37
6678,2025-11-27 14:46:33,NSE,10125.0,10050.0,0.0037174721189591076,runtime,2025-11-27 14:46:33
6677,2025-11-27 14:45:53,NSE,8775.0,8400.0,0.021834061135371178,runtime,2025-11-27 14:45:53
6676,2025-11-27 14:45:30,BANKNIFTY_MONTHLY,3150.0,3150.0,0.0,runtime,2025-11-27 14:45:30
6675,2025-11-27 14:45:18,NSE,8775.0,9075.0,-0.01680672268907563,runtime,2025-11-27 14:45:18
6674,2025-11-27 14:45:11,BSE,64540.0,119200.0,-0.29748557744639165,runtime,2025-11-27 14:45:12
6673,2025-11-27 14:44:59,BANKNIFTY_MONTHLY,3220.0,3570.0,-0.05154639175257732,runtime,2025-11-27 14:44:59
6672,2025-11-27 14:44:57,NSE,27225.0,20325.0,0.14511041009463724,runtime,2025-11-27 14:44:57
6671,2025-11-27 14:44:44,NSE,8625.0,9300.0,-0.03765690376569038,runtime,2025-11-27 14:44:44
6670,2025-11-27 14:44:29,BANKNIFTY_MONTHLY,3675.0,4200.0,-0.06666666666666667,runtime,2025-11-27 14:44:29
6669,2025-11-27 14:44:25,NSE,31725.0,21300.0,0.1966053748231966,runtime,2025-11-27 14:44:25
6668,2025-11-27 14:44:10,NSE,9750.0,9150.0,0.031746031746031744,runtime,2025-11-27 14:44:10
6667,2025-11-27 14:43:36,NSE,10725.0,8025.0,0.144,runtime,2025-11-27 14:43:36
6666,2025-11-27 14:43:12,BANKNIFTY_MONTHLY,4655.0,4270.0,0.043137254901960784,runtime,2025-11-27 14:43:12
6665,2025-11-27 14:43:01,NSE,8925.0,7050.0,0.11737089201877934,runtime,2025-11-27 14:43:01
6664,2025-11-27 14:42:41,BANKNIFTY_MONTHLY,3500.0,4200.0,-0.09090909090909091,runtime,2025-11-27 14:42:41
6663,2025-11-27 14:42:27,NSE,10425.0,9225.0,0.061068702290076333,runtime,2025-11-27 14:42:27
6661,2025-11-27 14:42:11,BANKNIFTY_MONTHLY,3535.0,4410.0,-0.11013215859030837,runtime,2025-11-27 14:42:11
6662,2025-11-27 14:42:11,BSE,55900.0,89320.0,-0.23013359041454345,runtime,2025-11-27 14:42:11
6660,2025-11-27 14:42:01,NSE,30525.0,32775.0,-0.035545023696682464,runtime,2025-11-27 14:42:01
6659,2025-11-27 14:41:53,NSE,7350.0,9750.0,-0.14035087719298245,runtime,2025-11-27 14:41:53
6658,2025-11-27 14:41:40,BANKNIFTY_MONTHLY,3955.0,2975.0,0.1414141414141414,runtime,2025-11-27 14:41:40
6657,2025-11-27 14:41:30,NSE,25125.0,31050.0,-0.1054739652870494,runtime,2025-11-27 14:41:30
6656,2025-11-27 14:41:18,NSE,8475.0,10200.0,-0.09236947791164658,runtime,2025-11-27 14:41:18
6655,2025-11-27 14:41:09,BANKNIFTY_MONTHLY,4865.0,3220.0,0.20346320346320346,runtime,2025-11-27 14:41:09
6654,2025-11-27 14:40:44,NSE,8775.0,7425.0,0.08333333333333333,runtime,2025-11-27 14:40:44
6653,2025-11-27 14:40:39,BANKNIFTY_MONTHLY,2870.0,3430.0,-0.08888888888888889,runtime,2025-11-27 14:40:39
6652,2025-11-27 14:40:10,NSE,7275.0,9600.0,-0.13777777777777778,runtime,2025-11-27 14:40:10
6651,2025-11-27 14:40:08,BANKNIFTY_MONTHLY,5600.0,4095.0,0.1552346570397112,runtime,2025-11-27 14:40:08
6650,2025-11-27 14:39:36,NSE,10125.0,10875.0,-0.03571428571428571,runtime,2025-11-27 14:39:36
6649,2025-11-27 14:39:32,BANKNIFTY_MONTHLY,3360.0,4305.0,-0.1232876712328767,runtime,2025-11-27 14:39:32
6648,2025-11-27 14:39:11,BSE,68140.0,55980.0,0.09796970673541734,runtime,2025-11-27 14:39:11
6647,2025-11-27 14:39:02,BANKNIFTY_MONTHLY,4025.0,3745.0,0.036036036036036036,runtime,2025-11-27 14:39:02
6646,2025-11-27 14:39:01,NSE,9225.0,9150.0,0.004081632653061225,runtime,2025-11-27 14:39:01
6645,2025-11-27 14:38:56,NSE,25725.0,29100.0,-0.06155950752393981,runtime,2025-11-27 14:38:56
6644,2025-11-27 14:38:31,BANKNIFTY_MONTHLY,4095.0,3605.0,0.06363636363636363,runtime,2025-11-27 14:38:31
6643,2025-11-27 14:38:27,NSE,10275.0,8925.0,0.0703125,runtime,2025-11-27 14:38:27
6642,2025-11-27 14:38:24,NSE,30075.0,20850.0,0.18114874815905743,runtime,2025-11-27 14:38:24
6641,2025-11-27 14:37:47,NSE,8325.0,9675.0,-0.075,runtime,2025-11-27 14:37:47
6640,2025-11-27 14:37:13,NSE,9150.0,9825.0,-0.03557312252964427,runtime,2025-11-27 14:37:13
6639,2025-11-27 14:36:54,BANKNIFTY_MONTHLY,3640.0,3815.0,-0.023474178403755867,runtime,2025-11-27 14:36:54
6638,2025-11-27 14:36:33,NSE,9075.0,8775.0,0.01680672268907563,runtime,2025-11-27 14:36:33
6637,2025-11-27 14:36:23,BANKNIFTY_MONTHLY,3850.0,3220.0,0.0891089108910891,runtime,2025-11-27 14:36:23
6636,2025-11-27 14:36:10,BSE,66640.0,57120.0,0.07692307692307693,runtime,2025-11-27 14:36:10
6635,2025-11-27 14:35:59,NSE,9525.0,10200.0,-0.034220532319391636,runtime,2025-11-27 14:35:59
6634,2025-11-27 14:35:55,NSE,32475.0,32325.0,0.0023148148148148147,runtime,2025-11-27 14:35:55
6633,2025-11-27 14:35:52,BANKNIFTY_MONTHLY,3220.0,3325.0,-0.016042780748663103,runtime,2025-11-27 14:35:52
6632,2025-11-27 14:35:24,NSE,10575.0,9000.0,0.08045977011494253,runtime,2025-11-27 14:35:24
6631,2025-11-27 14:35:23,NSE,23175.0,38100.0,-0.24357405140758873,runtime,2025-11-27 14:35:23
6630,2025-11-27 14:35:22,BANKNIFTY_MONTHLY,3920.0,3290.0,0.08737864077669903,runtime,2025-11-27 14:35:22
6629,2025-11-27 14:35:05,BSE,32560.0,64400.0,-0.32838283828382836,runtime,2025-11-27 14:35:05
6628,2025-11-27 14:34:50,NSE,9450.0,9600.0,-0.007874015748031496,runtime,2025-11-27 14:34:50
6627,2025-11-27 14:34:41,BANKNIFTY_MONTHLY,3290.0,3150.0,0.021739130434782608,runtime,2025-11-27 14:34:41
6626,2025-11-27 14:34:35,BSE,32900.0,43680.0,-0.14076782449725778,runtime,2025-11-27 14:34:35
6625,2025-11-27 14:34:10,NSE,9750.0,9375.0,0.0196078431372549,runtime,2025-11-27 14:34:10
6624,2025-11-27 14:34:05,BANKNIFTY_MONTHLY,3290.0,4025.0,-0.10047846889952153,runtime,2025-11-27 14:34:05
6623,2025-11-27 14:33:36,NSE,9375.0,9000.0,0.02040816326530612,runtime,2025-11-27 14:33:36
6622,2025-11-27 14:33:29,BANKNIFTY_MONTHLY,3815.0,4060.0,-0.03111111111111111,runtime,2025-11-27 14:33:29
6621,2025-11-27 14:33:25,BSE,33940.0,29400.0,0.07167666561414587,runtime,2025-11-27 14:33:25
6620,2025-11-27 14:33:02,NSE,10275.0,10875.0,-0.028368794326241134,runtime,2025-11-27 14:33:02
6619,2025-11-27 14:32:58,BANKNIFTY_MONTHLY,3745.0,3325.0,0.0594059405940594,runtime,2025-11-27 14:32:59
6618,2025-11-27 14:32:55,BSE,36200.0,29700.0,0.09863429438543247,runtime,2025-11-27 14:32:55
6617,2025-11-27 14:32:28,NSE,30000.0,30450.0,-0.007444168734491315,runtime,2025-11-27 14:32:28
6616,2025-11-27 14:32:28,BANKNIFTY_MONTHLY,3675.0,4060.0,-0.049773755656108594,runtime,2025-11-27 14:32:28
6615,2025-11-27 14:32:27,NSE,10200.0,8700.0,0.07936507936507936,runtime,2025-11-27 14:32:27
6614,2025-11-27 14:32:25,BSE,51920.0,57940.0,-0.05479701438194065,runtime,2025-11-27 14:32:25
6613,2025-11-27 14:31:55,BSE,90800.0,26940.0,0.5423815186003058,runtime,2025-11-27 14:31:55
6612,2025-11-27 14:30:56,NSE,9600.0,9000.0,0.03225806451612903,runtime,2025-11-27 14:30:56
6611,2025-11-27 14:30:40,BSE,52700.0,38400.0,0.15697036223929747,runtime,2025-11-27 14:30:40
6610,2025-11-27 14:30:30,BANKNIFTY_MONTHLY,3570.0,4165.0,-0.07692307692307693,runtime,2025-11-27 14:30:30
6609,2025-11-27 14:30:22,NSE,7800.0,8925.0,-0.06726457399103139,runtime,2025-11-27 14:30:22
6608,2025-11-27 14:30:05,BSE,51700.0,38740.0,0.14329942503317117,runtime,2025-11-27 14:30:05
6607,2025-11-27 14:30:00,BANKNIFTY_MONTHLY,3395.0,3570.0,-0.02512562814070352,runtime,2025-11-27 14:30:00
6606,2025-11-27 14:29:54,NSE,22875.0,31350.0,-0.15629322268326418,runtime,2025-11-27 14:29:54
6605,2025-11-27 14:29:47,NSE,7725.0,6150.0,0.11351351351351352,runtime,2025-11-27 14:29:47
6604,2025-11-27 14:29:29,BANKNIFTY_MONTHLY,3885.0,5775.0,-0.1956521739130435,runtime,2025-11-27 14:29:29
6603,2025-11-27 14:29:22,NSE,22950.0,31125.0,-0.15117891816920942,runtime,2025-11-27 14:29:23
6602,2025-11-27 14:29:13,NSE,7125.0,8100.0,-0.06403940886699508,runtime,2025-11-27 14:29:13
6601,2025-11-27 14:28:53,BANKNIFTY_MONTHLY,3290.0,3815.0,-0.07389162561576355,runtime,2025-11-27 14:28:53
6600,2025-11-27 14:28:39,NSE,10950.0,7200.0,0.2066115702479339,runtime,2025-11-27 14:28:39
6599,2025-11-27 14:28:05,NSE,14475.0,7875.0,0.2953020134228188,runtime,2025-11-27 14:28:05
6598,2025-11-27 14:28:02,BANKNIFTY_MONTHLY,3500.0,3500.0,0.0,runtime,2025-11-27 14:28:02
6597,2025-11-27 14:27:31,BANKNIFTY_MONTHLY,3360.0,4095.0,-0.09859154929577464,runtime,2025-11-27 14:27:31
6596,2025-11-27 14:27:30,NSE,10275.0,12375.0,-0.09271523178807947,runtime,2025-11-27 14:27:30
6595,2025-11-27 14:27:14,BSE,68840.0,68380.0,0.0033522810085993295,runtime,2025-11-27 14:27:15
6594,2025-11-27 14:27:01,BANKNIFTY_MONTHLY,3745.0,3640.0,0.014218009478672985,runtime,2025-11-27 14:27:01
6593,2025-11-27 14:26:56,NSE,8550.0,9150.0,-0.03389830508474576,runtime,2025-11-27 14:26:56
6592,2025-11-27 14:26:54,NSE,28875.0,21150.0,0.15442278860569716,runtime,2025-11-27 14:26:54
6591,2025-11-27 14:26:30,BANKNIFTY_MONTHLY,3640.0,4235.0,-0.07555555555555556,runtime,2025-11-27 14:26:30
6590,2025-11-27 14:26:22,NSE,27675.0,25350.0,0.04384724186704385,runtime,2025-11-27 14:26:22
6589,2025-11-27 14:26:22,NSE,6900.0,7125.0,-0.016042780748663103,runtime,2025-11-27 14:26:22
6588,2025-11-27 14:25:59,BANKNIFTY_MONTHLY,4095.0,3850.0,0.030837004405286344,runtime,2025-11-27 14:25:59
6587,2025-11-27 14:24:33,NSE,10050.0,9225.0,0.042801556420233464,runtime,2025-11-27 14:24:33
6586,2025-11-27 14:24:27,BANKNIFTY_MONTHLY,3395.0,3045.0,0.05434782608695652,runtime,2025-11-27 14:24:27
6585,2025-11-27 14:24:09,BSE,55080.0,37320.0,0.19220779220779222,runtime,2025-11-27 14:24:09
6584,2025-11-27 14:23:59,NSE,8925.0,9450.0,-0.02857142857142857,runtime,2025-11-27 14:23:59
6583,2025-11-27 14:23:56,BANKNIFTY_MONTHLY,3990.0,3255.0,0.10144927536231885,runtime,2025-11-27 14:23:57
6582,2025-11-27 14:23:53,NSE,31200.0,34575.0,-0.05131128848346636,runtime,2025-11-27 14:23:53
6581,2025-11-27 14:23:34,BSE,121340.0,47040.0,0.44126380805321297,runtime,2025-11-27 14:23:34
6580,2025-11-27 14:23:26,BANKNIFTY_MONTHLY,4480.0,2940.0,0.20754716981132076,runtime,2025-11-27 14:23:26
6579,2025-11-27 14:23:25,NSE,7275.0,9825.0,-0.14912280701754385,runtime,2025-11-27 14:23:25
6578,2025-11-27 14:23:22,NSE,36975.0,32850.0,0.05907626208378088,runtime,2025-11-27 14:23:22
6577,2025-11-27 14:22:40,BANKNIFTY_MONTHLY,3430.0,3220.0,0.031578947368421054,runtime,2025-11-27 14:22:40
6576,2025-11-27 14:22:09,BANKNIFTY_MONTHLY,3080.0,3675.0,-0.08808290155440414,runtime,2025-11-27 14:22:09
6575,2025-11-27 14:22:05,NSE,6525.0,9225.0,-0.17142857142857143,runtime,2025-11-27 14:22:05
6574,2025-11-27 14:21:49,BSE,45460.0,35580.0,0.12191510365251727,runtime,2025-11-27 14:21:49
6573,2025-11-27 14:21:38,BANKNIFTY_MONTHLY,3955.0,3640.0,0.041474654377880185,runtime,2025-11-27 14:21:38
6572,2025-11-27 14:21:30,NSE,9300.0,10725.0,-0.07116104868913857,runtime,2025-11-27 14:21:30
6571,2025-11-27 14:21:19,BSE,25760.0,37700.0,-0.18815001575795776,runtime,2025-11-27 14:21:19
6570,2025-11-27 14:21:08,BANKNIFTY_MONTHLY,3675.0,3395.0,0.039603960396039604,runtime,2025-11-27 14:21:08
6569,2025-11-27 14:20:56,NSE,9300.0,8250.0,0.05982905982905983,runtime,2025-11-27 14:20:56
6568,2025-11-27 14:20:53,NSE,23175.0,28275.0,-0.09912536443148688,runtime,2025-11-27 14:20:53
6567,2025-11-27 14:20:49,BSE,83140.0,73420.0,0.06208482370975984,runtime,2025-11-27 14:20:49
6566,2025-11-27 14:20:37,BANKNIFTY_MONTHLY,3290.0,3290.0,0.0,runtime,2025-11-27 14:20:37
6565,2025-11-27 14:20:22,NSE,8325.0,7800.0,0.03255813953488372,runtime,2025-11-27 14:20:22
6564,2025-11-27 14:20:21,NSE,30825.0,30750.0,0.001218026796589525,runtime,2025-11-27 14:20:21
6563,2025-11-27 14:20:14,BSE,64200.0,43660.0,0.19043204153532356,runtime,2025-11-27 14:20:14
6562,2025-11-27 14:20:06,BANKNIFTY_MONTHLY,3675.0,3430.0,0.034482758620689655,runtime,2025-11-27 14:20:06
6561,2025-11-27 14:19:42,NSE,9525.0,7425.0,0.12389380530973451,runtime,2025-11-27 14:19:42
6560,2025-11-27 14:19:36,BANKNIFTY_MONTHLY,3290.0,3080.0,0.03296703296703297,runtime,2025-11-27 14:19:36
6559,2025-11-27 14:19:08,NSE,8700.0,14325.0,-0.24429967426710097,runtime,2025-11-27 14:19:08
6558,2025-11-27 14:19:05,BANKNIFTY_MONTHLY,3150.0,3150.0,0.0,runtime,2025-11-27 14:19:05
6557,2025-11-27 14:19:01,NSE,29475.0,39900.0,-0.15027027027027026,runtime,2025-11-27 14:19:02
6556,2025-11-27 14:18:38,BSE,25820.0,16940.0,0.2076707202993452,runtime,2025-11-27 14:18:39
