id,timestamp,exchange,front_month_price,next_month_price,contango_pct,backwardation_pct,current_vix,realized_vol,vix_ma_5d,vix_ma_20d,vix_trend_1d,vix_trend_5d,source,created_at
7461,2025-11-28 12:07:47,BANKNIFTY_MONTHLY,11.3,11.294,0.05312555339118316,-0.05312555339118316,11.3,0.043512360275293566,11.294,11.267,0.0,0.1773049645390191,realtime_snapshot,2025-11-28 12:07:47
7462,2025-11-28 12:07:47,NSE,11.3,11.286,0.12404749246855504,-0.12404749246855504,11.3,0.01732631253341087,11.286,11.251000000000001,-0.08849557522125277,0.08865248226950166,realtime_snapshot,2025-11-28 12:07:47
7460,2025-11-28 12:07:46,BSE,11.29,11.29,0.2219263204616257,-0.2219263204616257,11.29,0.024572991856188595,11.29,11.264999999999997,0.0,0.17746228926352772,realtime_snapshot,2025-11-28 12:07:46
7459,2025-11-28 12:07:43,NSE,11.29,11.284,0.05317263381778138,-0.05317263381778138,11.29,0.01644544272607421,11.284,11.247000000000002,0.3552397868561361,0.3552397868561361,realtime_snapshot,2025-11-28 12:07:43
7458,2025-11-28 12:07:16,BSE,11.29,11.285999999999998,0.035442140705310446,-0.035442140705310446,11.29,0.03436991591579627,11.285999999999998,11.2625,0.0,0.08865248226950166,realtime_snapshot,2025-11-28 12:07:16
7457,2025-11-28 12:06:51,NSE,11.29,11.284,0.05317263381778138,-0.05317263381778138,11.29,0.026011482924768455,11.284,11.247000000000002,0.3552397868561361,0.3552397868561361,realtime_snapshot,2025-11-28 12:06:51
7456,2025-11-28 12:06:32,BANKNIFTY_MONTHLY,11.3,11.290000000000001,0.08857395925597684,-0.08857395925597684,11.3,0.014520136488076645,11.290000000000001,11.263500000000002,0.0885739592559926,0.0,realtime_snapshot,2025-11-28 12:06:32
7455,2025-11-28 12:06:20,NSE,11.3,11.284,0.14179369018078705,-0.14179369018078705,11.3,0.02706338628913952,11.284,11.247000000000002,0.3552397868561361,0.3552397868561361,realtime_snapshot,2025-11-28 12:06:20
7454,2025-11-28 12:06:16,BSE,11.29,11.283999999999999,0.053172633817797126,-0.053172633817797126,11.29,0.031525234583863034,11.283999999999999,11.2585,0.0,-0.08849557522125277,realtime_snapshot,2025-11-28 12:06:16
7453,2025-11-28 12:05:58,BANKNIFTY_MONTHLY,11.3,11.29,0.0885739592559926,-0.0885739592559926,11.3,0.011301787575224067,11.29,11.261,-0.08849557522125277,0.08865248226950166,realtime_snapshot,2025-11-28 12:05:58
7452,2025-11-28 12:05:50,NSE,11.29,11.284,0.05317263381778138,-0.05317263381778138,11.29,0.021990589501987408,11.284,11.247000000000002,0.3552397868561361,0.3552397868561361,realtime_snapshot,2025-11-28 12:05:50
7451,2025-11-28 12:05:45,BSE,11.29,11.285999999999998,0.035442140705310446,-0.035442140705310446,11.29,0.03066997694255484,11.285999999999998,11.256499999999999,0.0,-0.17683465959329223,realtime_snapshot,2025-11-28 12:05:46
7450,2025-11-28 12:05:24,BANKNIFTY_MONTHLY,11.29,11.288,0.01771793054570244,-0.01771793054570244,11.29,0.013932035129036287,11.288,11.257000000000001,0.1773049645390191,-0.08841732979663824,realtime_snapshot,2025-11-28 12:05:24
7449,2025-11-28 12:05:19,NSE,11.3,11.284,0.14179369018078705,-0.14179369018078705,11.3,0.023496986644601467,11.284,11.247000000000002,0.3552397868561361,0.3552397868561361,realtime_snapshot,2025-11-28 12:05:19
7448,2025-11-28 12:05:15,BSE,11.29,11.29,0.30651681400202346,-0.30651681400202346,11.29,0.034093900177222344,11.29,11.255500000000001,0.17746228926352772,0.35555555555554796,realtime_snapshot,2025-11-28 12:05:15
7447,2025-11-28 12:04:55,NSE,11.3,11.276,0.21284143313232448,-0.21284143313232448,11.3,0.029755987967947185,11.276,11.241,-0.3539823008849639,0.08888888888888699,realtime_snapshot,2025-11-28 12:04:55
7446,2025-11-28 12:04:50,BANKNIFTY_MONTHLY,11.3,11.290000000000001,0.08857395925597684,-0.08857395925597684,11.3,0.03243682856695517,11.290000000000001,11.251000000000001,0.0,-0.1769911504424898,realtime_snapshot,2025-11-28 12:04:50
7445,2025-11-28 12:04:48,NSE,11.29,11.276,0.12415750266051213,-0.12415750266051213,11.29,0.029698274935484558,11.276,11.241,-0.3539823008849639,0.08888888888888699,realtime_snapshot,2025-11-28 12:04:48
7444,2025-11-28 12:04:25,BSE,11.29,11.282,0.07090941322459776,-0.07090941322459776,11.29,0.02867750133551416,11.282,11.2535,-0.08865248226950166,0.17777777777777398,realtime_snapshot,2025-11-28 12:04:25
7443,2025-11-28 12:03:55,BSE,11.27,11.278,-0.07093456286576427,0.07093456286576427,11.27,0.031198423315566798,11.278,11.2545,-0.1769911504424898,-0.2652519893899305,realtime_snapshot,2025-11-28 12:03:55
7442,2025-11-28 12:03:37,NSE,11.3,11.276,0.21284143313232448,-0.21284143313232448,11.3,0.03784842822103339,11.276,11.241,-0.3539823008849639,0.08888888888888699,realtime_snapshot,2025-11-28 12:03:37
7441,2025-11-28 12:03:10,BSE,11.28,11.284,-0.03544842254520857,0.03544842254520857,11.28,0.018245759623499388,11.284,11.251500000000002,-0.08841732979663824,0.8028545941123982,realtime_snapshot,2025-11-28 12:03:10
7440,2025-11-28 12:03:06,NSE,11.28,11.276,0.035473572188715496,-0.035473572188715496,11.28,0.03784842822103339,11.276,11.241,-0.3539823008849639,0.08888888888888699,realtime_snapshot,2025-11-28 12:03:06
7439,2025-11-28 12:02:55,BANKNIFTY_MONTHLY,11.28,11.294,-0.12395962457943265,0.12395962457943265,11.28,0.03992920840731798,11.294,11.248000000000001,-0.1769911504424898,-0.08857395925597686,realtime_snapshot,2025-11-28 12:02:55
7438,2025-11-28 12:02:35,NSE,11.28,11.276,0.035473572188715496,-0.035473572188715496,11.28,0.02513359426696096,11.276,11.241,-0.3539823008849639,0.08888888888888699,realtime_snapshot,2025-11-28 12:02:35
7437,2025-11-28 12:02:21,BANKNIFTY_MONTHLY,11.28,11.296000000000001,-0.1416430594901008,0.1416430594901008,11.28,0.046233840274139154,11.296000000000001,11.244000000000002,0.1773049645390191,0.533807829181499,realtime_snapshot,2025-11-28 12:02:21
7436,2025-11-28 12:02:18,NSE,11.26,11.274000000000001,-0.12417952811780308,0.12417952811780308,11.26,0.026670139438401883,11.274000000000001,11.237,0.1773049645390191,0.8028545941123982,realtime_snapshot,2025-11-28 12:02:18
7435,2025-11-28 12:02:05,NSE,11.29,11.274000000000001,0.14191946070603367,-0.14191946070603367,11.29,0.02850845626270128,11.274000000000001,11.237,0.1773049645390191,0.8028545941123982,realtime_snapshot,2025-11-28 12:02:05
7434,2025-11-28 12:01:47,BANKNIFTY_MONTHLY,11.3,11.284,0.14179369018078705,-0.14179369018078705,11.3,0.03995333890436742,11.284,11.2385,-0.2652519893899305,0.4452359750667759,realtime_snapshot,2025-11-28 12:01:47
7433,2025-11-28 12:01:43,NSE,11.3,11.256,0.3909026297086041,-0.3909026297086041,11.3,0.029085194616269013,11.256,11.232,0.0,0.6244424620874086,realtime_snapshot,2025-11-28 12:01:43
7432,2025-11-28 12:01:34,NSE,11.3,11.256,0.3909026297086041,-0.3909026297086041,11.3,0.02927569793904082,11.256,11.232,0.0,0.6244424620874086,realtime_snapshot,2025-11-28 12:01:34
7431,2025-11-28 12:00:53,NSE,11.3,11.256,0.3909026297086041,-0.3909026297086041,11.3,0.06834130653171354,11.256,11.232,0.0,0.6244424620874086,realtime_snapshot,2025-11-28 12:00:53
7430,2025-11-28 12:00:32,BANKNIFTY_MONTHLY,11.28,11.274000000000001,0.05321979776475475,-0.05321979776475475,11.28,0.09252926892884694,11.274000000000001,11.235000000000001,0.08849557522123705,0.44404973357016614,realtime_snapshot,2025-11-28 12:00:32
